ticker,eps_date,time,decision,is_amc,entry_date,current_exit_date,shifted_exit_date,entry_close,current_exit_close,shifted_exit_close,current_ret_recomputed,shifted_ret,original_ret,delta_original_vs_recomputed,delta_shifted_vs_current,cohort
ABBV,2024-02-02,bmo,cut,False,2024-01-19,2024-02-02,2024-02-02,152.55313110351562,156.16397094726562,156.16397094726562,0.02366939188747197,0.02366939188747197,0.0328843025809988,-0.009214910693526833,0.0,unfiltered
ABBV,2024-04-26,bmo,cut,False,2024-04-12,2024-04-26,2024-04-26,151.65090942382812,149.16514587402344,149.16514587402344,-0.016391352740639187,-0.016391352740639187,-0.0382600015898335,0.021868648849194317,0.0,unfiltered
ABBV,2024-07-25,bmo,cut,False,2024-07-11,2024-07-25,2024-07-25,158.7811737060547,171.80201721191406,171.80201721191406,0.08200495815684272,0.08200495815684272,0.0933951620405846,-0.011390203883741873,0.0,unfiltered
ABBV,2024-10-30,bmo,cut,False,2024-10-16,2024-10-30,2024-10-30,181.0545654296875,191.54937744140625,191.54937744140625,0.05796491232801526,0.05796491232801526,0.0502448252139478,0.007720087114067464,0.0,unfiltered
ABBV,2025-01-31,bmo,hold,False,2025-01-16,2025-02-14,2025-02-14,166.67935180664062,185.0745391845703,185.0745391845703,0.1103627244679315,0.1103627244679315,0.1255909469749248,-0.015228222506993294,0.0,unfiltered
ABBV,2025-04-25,bmo,cut,False,2025-04-10,2025-04-25,2025-04-25,167.1591339111328,180.1897430419922,180.1897430419922,0.07795331805073169,0.07795331805073169,0.0441472600420216,0.03380605800871009,0.0,unfiltered
ABT,2020-04-16,bmo,hold,False,2020-04-01,2020-04-30,2020-04-30,68.38654327392578,82.59415435791016,82.59415435791016,0.20775448507574157,0.20775448507574157,0.1719396719238675,0.03581481315187407,0.0,unfiltered
ABT,2020-07-16,bmo,hold,False,2020-07-01,2020-07-30,2020-07-30,82.19058227539062,91.41429901123048,91.41429901123048,0.11222352343160868,0.11222352343160868,0.1147778232634306,-0.002554299831821913,0.0,unfiltered
ABT,2020-10-21,bmo,hold,False,2020-10-07,2020-11-04,2020-11-04,97.00558471679688,100.75267028808594,100.75267028808594,0.03862752420109117,0.03862752420109117,0.0531928061175499,-0.014565281916458735,0.0,unfiltered
ABT,2021-01-27,bmo,hold,False,2021-01-12,2021-02-10,2021-02-10,98.32261657714844,113.63898468017578,113.63898468017578,0.15577665278068986,0.15577665278068986,0.1349219260092446,0.02085472677144526,0.0,unfiltered
ABT,2021-04-20,bmo,cut,False,2021-04-06,2021-04-20,2021-04-20,108.813720703125,109.24053192138672,109.24053192138672,0.0039224025748203495,0.0039224025748203495,0.0048439395700241,-0.0009215369952037507,0.0,unfiltered
ABT,2021-07-22,bmo,hold,False,2021-07-08,2021-08-05,2021-08-05,108.56688690185548,111.67593383789062,111.67593383789062,0.028637156547057785,0.028637156547057785,0.0234025141116835,0.005234642435374286,0.0,unfiltered
ABT,2021-10-20,bmo,hold,False,2021-10-06,2021-11-03,2021-11-03,106.44898223876952,118.06058502197266,118.06058502197266,0.1090813884641737,0.1090813884641737,0.1149195715671118,-0.005838183102938099,0.0,unfiltered
ABT,2022-01-26,bmo,hold,False,2022-01-11,2022-02-09,2022-02-09,124.4819564819336,120.1248550415039,120.1248550415039,-0.035001871464496515,-0.035001871464496515,-0.0318626833080871,-0.0031391881564094143,0.0,unfiltered
ABT,2022-04-20,bmo,hold,False,2022-04-05,2022-05-04,2022-05-04,109.98939514160156,106.93417358398438,106.93417358398438,-0.027777419392877478,-0.027777419392877478,-0.0228704655764132,-0.004906953816464277,0.0,unfiltered
ABT,2022-07-20,bmo,hold,False,2022-07-06,2022-08-03,2022-08-03,100.4552764892578,101.75585174560548,101.75585174560548,0.01294680878696064,0.01294680878696064,0.0072934569071956,0.0056533518797650395,0.0,unfiltered
ABT,2022-10-19,bmo,hold,False,2022-10-05,2022-11-02,2022-11-02,95.97228240966795,91.4443588256836,91.4443588256836,-0.04717949256074205,-0.04717949256074205,-0.0444063649715761,-0.0027731275891659524,0.0,unfiltered
ABT,2023-01-25,bmo,hold,False,2023-01-10,2023-02-08,2023-02-08,106.19073486328124,103.2516860961914,103.2516860961914,-0.027677073436527255,-0.027677073436527255,-0.0129384125697684,-0.014738660866758855,0.0,unfiltered
ABT,2023-04-19,bmo,hold,False,2023-04-04,2023-05-03,2023-05-03,96.31825256347656,105.2366180419922,105.2366180419922,0.09259268353771444,0.09259268353771444,0.1056059415049546,-0.013013257967240163,0.0,unfiltered
ABT,2023-07-20,bmo,cut,False,2023-07-06,2023-07-20,2023-07-20,100.94278717041016,105.8075714111328,105.8075714111328,0.048193480456508286,0.048193480456508286,0.0465337574884414,0.001659722968066886,0.0,unfiltered
ABT,2023-10-18,bmo,cut,False,2023-10-04,2023-10-18,2023-10-18,90.49890899658205,90.9142608642578,90.9142608642578,0.004589578728418031,0.004589578728418031,0.0031213289407945,0.001468249787623531,0.0,unfiltered
ABT,2024-01-24,bmo,cut,False,2024-01-09,2024-01-24,2024-01-24,107.24952697753906,105.89391326904295,105.89391326904295,-0.012639810605225454,-0.012639810605225454,-0.0097409729657537,-0.0028988376394717547,0.0,unfiltered
ABT,2024-04-17,bmo,cut,False,2024-04-03,2024-04-17,2024-04-17,106.38146209716795,101.74038696289062,101.74038696289062,-0.0436267282173487,-0.0436267282173487,-0.0499444513867346,0.0063177231693858985,0.0,unfiltered
ABT,2024-07-18,bmo,cut,False,2024-07-03,2024-07-18,2024-07-18,98.31060791015624,96.64942932128906,96.64942932128906,-0.016897246636754404,-0.016897246636754404,-0.0251850627479635,0.008287816111209097,0.0,unfiltered
ABT,2024-10-16,bmo,cut,False,2024-10-02,2024-10-16,2024-10-16,109.75557708740234,114.3290023803711,114.3290023803711,0.041669183601729554,0.041669183601729554,0.0424030598740727,-0.0007338762723431494,0.0,unfiltered
ABT,2025-01-22,bmo,cut,False,2025-01-06,2025-01-22,2025-01-22,109.69062042236328,114.88993072509766,114.88993072509766,0.047399771126414025,0.047399771126414025,0.0401306188599301,0.007269152266483926,0.0,unfiltered
ABT,2025-04-16,bmo,cut,False,2025-04-02,2025-04-16,2025-04-16,128.69271850585938,127.1034927368164,127.1034927368164,-0.012348995246149963,-0.012348995246149963,-0.0105491203829964,-0.0017998748631535624,0.0,unfiltered
ACN,2020-03-19,bmo,hold,False,2020-03-05,2020-04-02,2020-04-02,166.47506713867188,142.50143432617188,142.50143432617188,-0.1440073473136384,-0.1440073473136384,-0.1725617193681964,0.02855437205455799,0.0,unfiltered
ACN,2020-06-25,bmo,cut,False,2020-06-11,2020-06-25,2020-06-25,179.4915313720703,199.066650390625,199.066650390625,0.10905873312750991,0.10905873312750991,0.0376738473266247,0.0713848858008852,0.0,unfiltered
ACN,2020-09-24,bmo,cut,False,2020-09-10,2020-09-24,2020-09-24,214.80914306640625,197.12977600097656,197.12977600097656,-0.08230267489109755,-0.08230267489109755,-0.1025071672451681,0.020204492354070555,0.0,unfiltered
ACN,2020-12-17,bmo,hold,False,2020-12-03,2021-01-04,2021-01-04,230.67611694335935,236.7030792236328,236.7030792236328,0.026127378768705967,0.026127378768705967,0.0272367266740065,-0.0011093479053005326,0.0,unfiltered
ACN,2021-03-18,bmo,hold,False,2021-03-04,2021-04-01,2021-04-01,228.75086975097656,257.775390625,257.775390625,0.12688266892982836,0.12688266892982836,0.0950508903139197,0.03183177861590866,0.0,unfiltered
ACN,2021-06-24,bmo,hold,False,2021-06-10,2021-07-09,2021-07-09,264.0355529785156,290.4186096191406,290.4186096191406,0.09992236402637711,0.09992236402637711,0.1081490277882744,-0.00822666376189729,0.0,unfiltered
ACN,2021-09-23,bmo,cut,False,2021-09-09,2021-09-23,2021-09-23,317.7706298828125,319.5406494140625,319.5406494140625,0.005570116822636306,0.005570116822636306,0.0078748494666955,-0.0023047326440591934,0.0,unfiltered
ACN,2021-12-16,bmo,hold,False,2021-12-02,2021-12-31,2021-12-31,341.3258056640625,387.3435974121094,387.3435974121094,0.13482072256012834,0.13482072256012834,0.1510801447194223,-0.016259422159293963,0.0,unfiltered
ACN,2022-03-17,bmo,hold,False,2022-03-03,2022-03-31,2022-03-31,298.7903137207031,315.9149475097656,315.9149475097656,0.057313216000268064,0.057313216000268064,0.0593723936293777,-0.0020591776291096348,0.0,unfiltered
ACN,2022-06-23,bmo,cut,False,2022-06-08,2022-06-23,2022-06-23,284.3553771972656,268.56103515625,268.56103515625,-0.05554437618409669,-0.05554437618409669,-0.0675300992580149,0.011985723073918209,0.0,unfiltered
ACN,2022-09-22,bmo,cut,False,2022-09-08,2022-09-22,2022-09-22,271.52471923828125,247.3481292724609,247.3481292724609,-0.089040106674795,-0.089040106674795,-0.0852281640938634,-0.003811942580931607,0.0,unfiltered
ACN,2022-12-16,bmo,hold,False,2022-12-02,2023-01-03,2023-01-03,284.25860595703125,255.96815490722656,255.96815490722656,-0.0995236395906377,-0.0995236395906377,-0.107552004446724,0.008028364856086295,0.0,unfiltered
ACN,2023-03-23,bmo,hold,False,2023-03-09,2023-04-06,2023-04-06,247.02980041503903,267.89459228515625,267.89459228515625,0.08446265120670438,0.08446265120670438,0.0684214914306546,0.01604115977604978,0.0,unfiltered
ACN,2023-06-22,bmo,cut,False,2023-06-07,2023-06-22,2023-06-22,296.9486999511719,293.3398132324219,293.3398132324219,-0.01215323292994186,-0.01215323292994186,-0.0025647318243724,-0.009588501105569459,0.0,unfiltered
ACN,2023-09-28,bmo,cut,False,2023-09-14,2023-09-28,2023-09-28,303.3539733886719,288.1953430175781,288.1953430175781,-0.04997010654504197,-0.04997010654504197,-0.0418591225482952,-0.00811098399674677,0.0,unfiltered
ACN,2023-12-19,bmo,cut,False,2023-12-05,2023-12-19,2023-12-19,323.1241760253906,328.5892639160156,328.5892639160156,0.016913274512135423,0.016913274512135423,0.0150996742732432,0.001813600238892224,0.0,unfiltered
ACN,2024-03-21,bmo,cut,False,2024-03-07,2024-03-21,2024-03-21,373.6310119628906,333.1883850097656,333.1883850097656,-0.10824215779267754,-0.10824215779267754,-0.094005111217568,-0.014237046575109547,0.0,unfiltered
ACN,2024-06-20,bmo,cut,False,2024-06-05,2024-06-20,2024-06-20,282.1201477050781,296.79718017578125,296.79718017578125,0.05202404929280746,0.05202404929280746,0.0628341420516747,-0.01081009275886724,0.0,unfiltered
ACN,2024-09-26,bmo,cut,False,2024-09-12,2024-09-26,2024-09-26,340.6773986816406,346.44146728515625,346.44146728515625,0.01691943353395775,0.01691943353395775,0.015700409288418,0.0012190242455397508,0.0,unfiltered
ACN,2024-12-19,bmo,cut,False,2024-12-05,2024-12-19,2024-12-19,350.1197509765625,363.8359375,363.8359375,0.03917570055725217,0.03917570055725217,0.0336915883353245,0.00548411222192767,0.0,unfiltered
ACN,2025-03-20,bmo,cut,False,2025-03-06,2025-03-20,2025-03-20,335.6143798828125,295.4298095703125,295.4298095703125,-0.1197343520457359,-0.1197343520457359,-0.1359616678115006,0.016227315765764694,0.0,unfiltered
ACN,2025-06-20,bmo,cut,False,2025-06-05,2025-06-20,2025-06-20,311.17169189453125,281.5621032714844,281.5621032714844,-0.09515514873082598,-0.09515514873082598,-0.0980721252782769,0.0029169765474509196,0.0,unfiltered
ADBE,2020-03-12,amc,cut,True,2020-02-27,2020-03-12,2020-03-13,337.5199890136719,285.0,335.5,-0.15560556625742383,-0.005984798173212957,-0.1888199380354351,0.03321437177801126,0.14962076808421088,unfiltered
ADBE,2020-06-11,amc,hold,True,2020-05-28,2020-06-25,2020-06-26,379.8299865722656,436.9500122070313,426.9200134277344,0.15038313891496324,0.12397659089643653,0.16467200620552,-0.014288867290556756,-0.02640654801852671,unfiltered
ADBE,2020-09-15,amc,hold,True,2020-08-31,2020-09-29,2020-09-30,513.3900146484375,489.3299865722656,490.4299926757813,-0.04686500981646058,-0.044722377369140864,-0.0524940278463733,0.005629018029912725,0.0021426324473197145,unfiltered
ADBE,2020-12-10,bmo,hold,False,2020-11-25,2020-12-24,2020-12-24,470.0799865722656,499.8599853515625,499.8599853515625,0.06335091820531868,0.06335091820531868,0.0803111566115637,-0.016960238406245012,0.0,unfiltered
ADBE,2021-03-23,amc,hold,True,2021-03-09,2021-04-07,2021-04-08,439.1799926757813,493.4100036621094,499.8399963378906,0.12348014912046024,0.13812105440534217,0.171438721183097,-0.04795857206263676,0.014640905284881933,unfiltered
ADBE,2021-06-17,amc,hold,True,2021-06-03,2021-07-01,2021-07-02,493.1400146484375,584.72998046875,593.0700073242188,0.18572811595020844,0.20264020299999785,0.179438032608757,0.006290083341451452,0.016912087049789415,unfiltered
ADBE,2021-09-21,amc,cut,True,2021-09-07,2021-09-21,2021-09-22,661.3900146484375,645.8900146484375,626.0800170898438,-0.023435491399486974,-0.05338755768389214,-0.0310535882222539,0.007618096822766925,-0.029952066284405165,unfiltered
ADBE,2021-12-16,bmo,cut,False,2021-12-02,2021-12-16,2021-12-16,671.8800048828125,566.0900268554688,566.0900268554688,-0.1574536781248541,-0.1574536781248541,-0.1389086719391546,-0.018545006185699514,0.0,unfiltered
ADBE,2022-03-22,amc,cut,True,2022-03-08,2022-03-22,2022-03-23,431.5299987792969,466.4500122070313,422.8999938964844,0.0809214041353219,-0.019998620970094527,0.0650273098772726,0.0158940942580493,-0.10092002510541642,unfiltered
ADBE,2022-06-16,amc,cut,True,2022-06-02,2022-06-16,2022-06-17,441.2799987792969,365.0799865722656,360.7900085449219,-0.17267950602298232,-0.18240117489356578,-0.126937097343089,-0.04574240867989332,-0.009721668870583455,unfiltered
ADBE,2022-09-15,amc,cut,True,2022-08-31,2022-09-15,2022-09-16,373.4400024414063,309.1300048828125,299.5,-0.17220971812917718,-0.19799700610008342,-0.1758071857353454,0.00359746760616822,-0.025787287970906236,unfiltered
ADBE,2022-12-15,amc,cut,True,2022-12-01,2022-12-15,2022-12-16,344.1099853515625,328.7099914550781,338.5400085449219,-0.0447531154341565,-0.01618661777846997,-0.0470240383994358,0.0022709229652793025,0.02856649765568653,unfiltered
ADBE,2023-03-15,amc,cut,True,2023-03-01,2023-03-15,2023-03-16,323.3800048828125,333.6099853515625,353.2900085449219,0.03163454856294279,0.09249181523436567,0.029819332552943,0.0018152160099997872,0.06085726667142288,unfiltered
ADBE,2023-06-15,amc,cut,True,2023-06-01,2023-06-15,2023-06-16,426.75,490.9100036621094,495.1799926757813,0.1503456441994362,0.16035147668607208,0.1750161411754425,-0.024670496976006318,0.01000583248663589,unfiltered
ADBE,2023-09-14,amc,cut,True,2023-08-30,2023-09-14,2023-09-15,545.3599853515625,552.1599731445312,528.8900146484375,0.012468805881651113,-0.03020018179828088,0.0214402679824616,-0.008971462100810488,-0.04266898767993199,unfiltered
ADBE,2023-12-13,amc,cut,True,2023-11-29,2023-12-13,2023-12-14,617.3900146484375,624.260009765625,584.6400146484375,0.011127480124698108,-0.05304588545807454,0.0015080575472645,0.009619422577433609,-0.06417336558277265,unfiltered
ADBE,2024-03-14,amc,cut,True,2024-02-29,2024-03-14,2024-03-15,560.280029296875,570.4500122070312,492.4599914550781,0.01815160701501184,-0.12104668075874103,0.0337610174251381,-0.015609410410126263,-0.13919828777375287,unfiltered
ADBE,2024-06-13,amc,cut,True,2024-05-30,2024-06-13,2024-06-14,445.8699951171875,458.739990234375,525.3099975585938,0.028864905147530484,0.17816853188456228,-0.0394891449499954,0.06835405009752588,0.1493036267370318,unfiltered
ADBE,2024-09-12,amc,cut,True,2024-08-28,2024-09-12,2024-09-13,560.5399780273438,586.5499877929688,536.8699951171875,0.046401703331062416,-0.042227109283901276,0.0329857705384719,0.01341593279259052,-0.08862881261496369,unfiltered
ADBE,2024-12-11,amc,cut,True,2024-11-26,2024-12-11,2024-12-12,525.2999877929688,549.9299926757812,474.6300048828125,0.04688750324608737,-0.09645913589879296,0.0601469230269622,-0.013259419780874832,-0.14334663914488033,unfiltered
ADBE,2025-03-12,amc,cut,True,2025-02-26,2025-03-12,2025-03-13,441.5,438.6000061035156,377.8399963378906,-0.006568502596793646,-0.14419026877034968,-0.010847742538211,0.0042792399414173544,-0.13762176617355604,unfiltered
ADBE,2025-06-12,amc,cut,True,2025-05-29,2025-06-12,2025-06-13,413.3599853515625,413.6799926757813,391.6799926757813,0.0007741613498137845,-0.05244821328639826,0.003517409336559,-0.0027432479867452154,-0.053222374636212044,unfiltered
AIG,2020-02-13,bmo,cut,False,2020-01-30,2020-02-13,2020-02-13,43.63484954833984,43.320125579833984,43.320125579833984,-0.007212674542562469,-0.007212674542562469,0.0115190550031716,-0.01873172954573407,0.0,unfiltered
AIG,2020-05-04,amc,hold,True,2020-04-20,2020-05-18,2020-05-19,20.45632553100586,24.50452423095703,23.798240661621094,0.19789471446449536,0.16336830021353843,0.1612245100865987,0.03667020437789667,-0.03452641425095693,unfiltered
AIG,2020-08-03,amc,cut,True,2020-07-20,2020-08-03,2020-08-04,27.330707550048828,27.965898513793945,25.86018943786621,0.023240926440778686,-0.053804611881699715,0.0006226685332166,0.022618257907562087,-0.0770455383224784,unfiltered
AIG,2020-11-05,amc,hold,True,2020-10-22,2020-11-19,2020-11-20,28.164310455322266,33.9098014831543,33.97139358520508,0.20399899500278007,0.206185879789059,0.2169246175570887,-0.012925622554308625,0.002186884786278931,unfiltered
AIG,2021-02-16,amc,cut,True,2021-02-01,2021-02-16,2021-02-17,33.19182205200195,37.38737869262695,38.38082504272461,0.1264033241095286,0.1563337795253601,0.125801156967322,0.0006021671422065944,0.029930455415831503,unfiltered
AIG,2021-05-06,amc,hold,True,2021-04-22,2021-05-20,2021-05-21,41.48442840576172,45.11854934692383,45.81502914428711,0.08760204927054915,0.1043909945237167,0.0806243772335295,0.0069776720370196554,0.016788945253167542,unfiltered
AIG,2021-08-05,amc,hold,True,2021-07-22,2021-08-19,2021-08-20,42.72947692871094,47.581016540527344,48.12906265258789,0.11354081445721009,0.12636676392939528,0.0967074889362757,0.01683332552093439,0.012825949472185183,unfiltered
AIG,2021-11-04,amc,cut,True,2021-10-21,2021-11-04,2021-11-05,53.55601119995117,54.57723236083984,53.28487777709961,0.019068282682142668,-0.005062614201033155,0.0130849753694586,0.005983307312684068,-0.024130896883175823,unfiltered
AIG,2022-02-16,amc,hold,True,2022-02-02,2022-03-03,2022-03-04,54.7713737487793,54.91682052612305,52.25325012207031,0.0026555254577120824,-0.04597517743956725,0.0219929768715247,-0.019337451413812618,-0.04863070289727933,unfiltered
AIG,2022-05-03,amc,cut,True,2022-04-19,2022-05-03,2022-05-04,58.14361572265625,54.41422271728516,58.445255279541016,-0.0641410576039888,0.005187836241963062,-0.0683881976975846,0.004247140093595794,0.06932889384595187,unfiltered
