eps_date,ret,equity
2020-01-24,0.06182597051215266,1.0618259705121527
2020-01-28,0.0040445062985707825,1.066120532337875
2020-01-29,0.0092779944528259,1.0760119927229497
2020-01-30,6.086984883553192e-05,1.076077489410292
2020-01-31,-0.03982533460041323,1.0332223433385546
2020-02-03,-0.01250362791400994,1.0203033156050079
2020-02-04,-0.03857879346815082,0.9809412447174127
2020-02-05,-0.02959338991089197,0.9519118679828146
2020-02-06,-0.031289835405477286,0.9221267023131119
2020-02-07,0.021888224521997124,0.9423104186110701
2020-02-12,0.02785320342659492,0.9685567823916442
2020-02-13,0.04748546140849238,1.0145491481038362
2020-02-18,0.022523045544748488,1.0373998847739647
2020-02-20,-0.004995794597914438,1.032217248033734
2020-02-21,-0.015460975172587377,1.0162581627891678
2020-02-22,-0.0025982101136308167,1.013617710552549
2020-02-24,0.010914703474335097,1.0246810472995644
2020-02-25,0.01213930761068053,1.0371199657355683
2020-02-26,-0.053988888803573,0.9811270112295053
2020-03-03,-0.06005465193474391,0.9222057700663417
2020-03-05,-0.007554764479853593,0.9152387226715285
2020-03-12,-0.12817212959811267,0.7979306264960623
2020-03-17,-0.34955623173570893,0.5190090035115853
2020-03-19,-0.20007223558958465,0.41516971188789986
2020-03-24,-0.253732105450193,0.309827826771433
2020-04-14,0.0866272298636146,0.33666735313930607
2020-04-15,0.05829828400408869,0.3562944821075261
2020-04-16,0.07023565446558781,0.38131905824082585
2020-04-17,0.11075853840087913,0.42355339979597945
2020-04-20,0.09145412145188958,0.46228910386228167
2020-04-21,0.1197847424949076,0.5176642851266267
2020-04-22,0.03069588627782127,0.5335544491529632
2020-04-23,0.028624691809883807,0.5488272808237591
2020-04-24,-0.049171660685937146,0.5218405319959076
2020-04-28,0.045517654474576265,0.5455934890221265
2020-04-29,-0.013661967451980872,0.5381396085330935
2020-04-30,0.07514056282172837,0.5785757215949348
2020-05-01,0.06312026038443608,0.61509557179412
2020-05-02,-0.0036906048044396123,0.6128254971216671
2020-05-04,-0.02497768560941227,0.5975185345211304
2020-05-05,0.008492112091575521,0.6025927288930777
2020-05-06,0.06125413120009238,0.6395040229689161
2020-05-07,-0.020694757210009407,0.62626964247875
2020-05-11,0.12625721511413524,0.7053407034486422
2020-05-12,-0.059144974947564766,0.6636233452136745
2020-05-13,0.01667205398677507,0.6746873094519612
2020-05-19,0.07072926979840266,0.7224074501917475
2020-05-20,0.08392861769577864,0.783038108899473
2020-05-21,0.08995930924232572,0.8534796762864866
2020-05-22,0.04954831921696057,0.8957681597323176
2020-05-28,-0.0012279606658459064,0.8946681916664492
2020-06-04,0.13761812038938026,1.0177907465757516
2020-06-11,0.08381955584752387,1.103101514899451
2020-06-16,0.003079372118133028,1.1064983749479027
2020-06-25,-0.028594727191269098,1.0748583557786848
2020-06-30,0.010832137889311033,1.0865013696999577
2020-07-13,0.022698059490319666,1.1111628424257212
2020-07-14,0.03965747233870139,1.155228752113012
2020-07-15,0.05545380797751448,1.2192905855027907
2020-07-16,0.06981373654675001,1.304413817213015
2020-07-17,0.04107242056931493,1.3579892501100135
2020-07-20,0.044673895367331795,1.4186559197793895
2020-07-21,0.03075155136491173,1.4622817901656215
2020-07-22,0.06310056197052427,1.5545525928843364
2020-07-23,0.043609329462967195,1.6223455890749392
2020-07-24,0.07576075311782571,1.7452557127206392
2020-07-28,0.07523987031361315,1.8765685262098326
2020-07-29,0.010891838180977085,1.8970078069328247
2020-07-30,0.012573136509178913,1.9208591450483694
2020-07-31,-0.012913545446341506,1.8960540431827666
2020-08-03,0.0001223571989501515,1.8962860390445486
2020-08-04,-0.003243066471105227,1.8901362573716984
2020-08-05,-0.005604458173982696,1.8795430677741305
2020-08-06,0.008858562093379577,1.8961931167471888
2020-08-08,0.06037513205860168,2.0106760265794117
2020-08-10,0.03592503515601031,2.0829096335216244
2020-08-12,0.019153184551251812,2.122803986136044
2020-08-18,0.06742192291651261,2.265927512856174
2020-08-19,0.06669666978635795,2.4170573319409656
2020-08-21,0.05375941494007663,2.5469969199827345
2020-08-25,0.04946304772674359,2.67297915019571
2020-09-03,0.13855094754504083,3.0433229442234633
2020-09-10,0.014824943400251644,3.0884400346202634
2020-09-15,0.00400002242428571,3.1007938640148063
2020-09-22,0.008125682065764472,3.125989929105264
2020-09-24,-0.02037465201913602,3.0622989720844207
2020-10-01,0.026305593704615715,3.142854564646136
2020-10-13,0.06612274084843645,3.3506687225485576
2020-10-14,0.0719756097609204,3.591835146960834
2020-10-15,0.04303824642924462,3.7464214331489565
2020-10-16,0.08900724148965655,4.079880070371271
2020-10-19,0.04393318261666135,4.259122186556969
2020-10-20,0.014147262063389362,4.319377104290186
2020-10-21,0.018671657118849883,4.400027032548502
2020-10-22,-0.01509244343303536,4.3336198734559375
2020-10-23,-0.012468264643973104,4.279587154007308
2020-10-27,-0.018962906905207674,4.198433741213145
2020-10-28,-0.03786025403351858,4.03947997322792
2020-10-29,-0.05472425625490097,3.8184224360364545
2020-10-30,-0.05856566449934107,3.5947939887307867
2020-11-02,-0.08709174955997495,3.2817170909445412
2020-11-03,-0.029073640993640293,3.1863056263997263
2020-11-04,0.002648645679967032,3.1947450210321446
2020-11-05,0.01970124666151258,3.257685480712138
2020-11-06,0.031931640260131955,3.361708721562893
2020-11-07,-0.020148994132061282,3.293973672258423
2020-11-09,-0.06455992999081273,3.081314962585839
2020-11-12,0.13178633262215422,3.487390161158797
2020-11-17,0.058655052078305125,3.691943212678935
2020-11-18,0.01495987469797729,3.74717422053266
2020-11-19,0.03371037113504438,3.8734928542144864
2020-11-24,-0.020362888482124974,3.7946173511878087
2020-11-25,0.029173740285745042,3.9053205322751436
2020-12-01,-0.015361737167728817,3.845328024702598
2020-12-10,0.035438782901287325,3.98160176975427
2020-12-17,-0.008801210936855597,3.9465588527121054
2020-12-18,0.027396659911914423,4.054681383422214
2021-01-15,0.15041526559538643,4.664567360614336
2021-01-19,0.04996246759198508,4.897620656199661
2021-01-20,0.04265642911301761,5.106535664543292
2021-01-21,0.06050599472048229,5.415511684502103
2021-01-26,0.0063637277929792235,5.449974526721973
2021-01-27,0.044378950086365984,5.691838674215334
2021-01-28,-0.03916697186555356,5.468906588999072
2021-01-29,0.005724564981146096,5.5002137001436155
2021-02-01,0.02522633629238724,5.638963940623434
2021-02-02,0.0032259505348239217,5.657154959363541
2021-02-03,-0.0317839658756387,5.47734813918193
2021-02-04,-0.0314679009889719,5.304987490256024
2021-02-05,-0.016368978151633073,5.218150265933336
2021-02-08,0.012688613842805951,5.284361359631499
2021-02-09,0.08628747158169459,5.7403355402781076
2021-02-10,0.04226165706734608,5.98293163233284
2021-02-11,0.03896232860623575,6.216040580620435
2021-02-16,0.0702136837363514,6.6524916880404446
2021-02-18,0.02446747835460894,6.815261384421789
2021-02-19,-0.0034539838900111697,6.791721581393781
2021-02-23,0.019719181187157014,6.92564876983001
2021-02-24,0.014206805232087505,7.024040113008831
2021-02-25,-0.007382289848707202,6.972186612985653
2021-02-27,0.015205732323618992,7.0782038163330325
2021-03-02,-0.024917456976182306,6.901832977270905
2021-03-04,-0.06823985110785896,6.430852922530627
2021-03-10,0.1256383534139991,7.2388146947649785
2021-03-18,0.04892396610009123,7.592966219496503
2021-03-23,0.0735607444332591,8.151510467059255
2021-04-14,0.018252281504722506,8.300294130792713
2021-04-15,0.023174456442444678,8.492648935586248
2021-04-16,0.027443811368323967,8.725719590991874
2021-04-19,0.020290650622140676,8.90277011863946
2021-04-20,0.027043768927154783,9.143534576539523
2021-04-21,0.01786058297600135,9.306843434537745
2021-04-22,0.011415028806724903,9.413081320442673
2021-04-23,0.02127447512158409,9.613339684811878
2021-04-26,0.07682974338676152,10.351930105885746
2021-04-27,0.021695780920364425,10.576523313565968
2021-04-28,0.0010393747977893084,10.587516285346318
2021-04-29,0.008910037668913953,10.681851454268994
2021-04-30,0.03078681148097102,11.01071160125931
2021-05-01,0.03091770453715692,11.351137529290892
2021-05-04,0.021419141660550617,11.594269152039166
2021-05-05,0.0013171999470580342,11.60954112275241
2021-05-06,0.021434582831037663,11.858386793578383
2021-05-10,0.03883477443147443,12.318904569828176
2021-05-13,-0.030693649982975524,11.940792424788192
2021-05-18,-0.02546477229029287,11.636722864725307
2021-05-19,-0.0055726047338297,11.571876007803075
2021-05-21,-0.08942482571754118,10.537063012580289
2021-05-25,0.12138830024205904,11.81613918122088
2021-05-26,0.09322331199804901,12.917678810724205
2021-05-27,0.05032442571884747,13.567753578494425
2021-06-03,0.09165178767669047,14.811262448720253
2021-06-15,0.0487515653067383,15.533334677264278
2021-06-17,0.0953836741140921,17.01496121002558
2021-06-24,0.011765959619687886,17.2151585565533
2021-07-13,0.027663685665914556,17.691393291550668
2021-07-14,-0.02732278150853823,17.20801521806401
2021-07-15,0.007895319298254821,17.343877992699856
2021-07-16,-0.03152399613642021,16.797129649867443
2021-07-19,0.0028836460295094124,16.84556662608944
2021-07-20,-0.011553240120186437,16.65094574989763
2021-07-21,0.0038640659666787924,16.715286102682825
2021-07-22,-0.0009336564910287967,16.69967976731365
2021-07-23,0.0310392558281359,17.218025399859243
2021-07-26,-0.013875404256103674,16.979118336944335
2021-07-27,0.027021589620820286,17.43792110476859
2021-07-28,0.015558778379908407,17.709233854644015
2021-07-29,0.003274899882739891,17.767229822518
2021-07-30,0.010500117684341378,17.95378782657918
2021-08-02,0.015716620490463296,18.235960696215827
2021-08-03,0.020908654562303286,18.617250099024744
2021-08-04,0.01751171949060217,18.943270160445252
2021-08-05,0.004375930576220266,19.026164595553947
2021-08-07,0.008533936435524803,19.188532674824238
2021-08-12,-0.006136535415122268,19.070781564500948
2021-08-17,0.0433817409500159,19.898105270046468
2021-08-18,-0.027491121517694256,19.35108404009575
2021-08-20,-0.015150302149239958,19.057909269972964
2021-08-24,0.021758318260422627,19.472577325247293
2021-08-25,0.06631417573435572,20.763885239994572
2021-09-02,0.05105548515550695,21.823995474635765
2021-09-13,0.01031537474803046,22.049118166455955
2021-09-21,-0.0480956670988017,20.98865111929995
2021-09-23,-0.022385270368065074,20.51881448933343
2021-10-05,-0.02268816761966863,20.053280186842546
2021-10-13,-0.013826335123792943,19.776016814647942
2021-10-14,-0.003674434874270142,19.703351128790047
2021-10-15,0.06257068345716414,20.936203275314927
2021-10-19,0.03534777171947834,21.676251409363353
2021-10-20,0.026831472984387615,22.25785716345648
2021-10-21,0.02938988179955565,22.912012954601863
2021-10-22,0.02269291978597543,23.431953426715875
2021-10-25,-0.016974117608577144,23.034216693452098
2021-10-26,0.04417240371879413,24.05169341258145
2021-10-27,0.004532817569958913,24.16071535106926
2021-10-28,0.0254198108125959,24.77487616439042
2021-10-29,0.018944924034805542,25.244234311296513
2021-11-01,0.044834802390581796,26.376054568145037
2021-11-02,0.020013924906012216,26.903942943588774
2021-11-03,0.020501586757157898,27.455516463956386
2021-11-04,0.002660260442383026,27.528555288330647
2021-11-07,-0.005199576147078666,27.385418468889906
2021-11-08,-0.06128490361538763,25.707105737556933
2021-11-10,0.017335718568027847,26.152756887821756
2021-11-16,-0.0038358639998009036,26.052438469180217
2021-11-17,0.05215441127578857,27.411188059839017
2021-11-18,0.01906062915521578,27.933662550151485
2021-11-23,-0.050304238810129354,26.5284809183871
2021-11-24,-0.018843274187043124,26.02859747867619
2021-11-30,-0.032800888293912034,25.174836360330932
2021-12-09,-0.00402639489390022,25.073472527754923
2021-12-16,0.019895684031569345,25.57232641474137
