ticker,eps_date,beat,rel_day,ret,price_date,act_eps,est_eps,surprise,open,high,low,close,volume,dividends,stock splits,window
AAPL,2020-07-30,True,-1,0.019168720942695172,2020-07-29,0.65,0.51,0.27450980392156865,91.02819004657832,92.46522499958658,90.9917802521383,92.2807388305664,90329200,0.0,0.0,10
AAPL,2020-07-30,True,0,0.012099950882238586,2020-07-30,0.65,0.51,0.27450980392156865,91.45296717627384,93.50170842708098,91.04516275680574,93.39733123779295,158130000,0.0,0.0,10
AAPL,2020-07-30,True,1,0.10468873999072859,2020-07-31,0.65,0.51,0.27450980392156865,99.89796575503286,103.32547889929636,97.8977682194158,103.17498016357422,374336800,0.0,0.0,10
AAPL,2020-07-30,True,2,0.02519760080175404,2020-08-03,0.65,0.51,0.27450980392156865,105.05865083451154,108.39635067212232,104.76008315372526,105.77474212646484,308151200,0.0,0.0,10
AAPL,2020-07-30,True,3,0.006678035592194931,2020-08-04,0.65,0.51,0.27450980392156865,105.96406844483111,107.57344762416928,105.24069527688243,106.48110961914062,173071600,0.0,0.0,10
AAPL,2020-07-30,True,4,0.0036247844403243246,2020-08-05,0.65,0.51,0.27450980392156865,106.2019705068466,107.18750165208056,105.73590297725056,106.86708068847656,121776800,0.0,0.0,10
AAPL,2020-07-30,True,5,0.034889066986728556,2020-08-06,0.65,0.51,0.27450980392156865,107.19961845957585,111.09076870650271,106.60975774089576,110.59557342529295,202428800,0.0,0.0,10
AAPL,2020-07-30,True,6,-0.02273567787710551,2020-08-07,0.65,0.51,0.27450980392156865,110.11651887547455,110.57369742283494,107.2834798046482,108.08110809326172,198045600,0.205,0.0,10
AAPL,2020-07-30,True,7,0.014534878180472832,2020-08-10,0.65,0.51,0.27450980392156865,109.52802993062932,110.67097638858232,106.99896497013046,109.6520538330078,212403600,0.0,0.0,10
AAPL,2020-07-30,True,8,-0.029739887397394638,2020-08-11,0.65,0.51,0.27450980392156865,108.91521808960395,109.41373301574056,106.13081029496767,106.3910140991211,187902400,0.0,0.0,10
AAPL,2020-07-30,True,9,0.03323434122753133,2020-08-12,0.65,0.51,0.27450980392156865,107.48289124635572,110.18461900895711,107.2883506394418,109.92684936523438,165598000,0.0,0.0,10
AAPL,2020-07-30,True,10,0.01769753778577554,2020-08-13,0.65,0.51,0.27450980392156865,111.30810579171876,112.87661632039004,110.8193126888657,111.87228393554688,210082000,0.0,0.0,10
AAPL,2020-10-29,True,-10,-0.003960844335516911,2020-10-15,0.73,0.7,0.0428571428571429,115.48106448900047,117.89340060422654,114.92661561063214,117.4167709350586,112559200,0.0,0.0,10
AAPL,2020-10-29,True,-9,-0.014000668353860601,2020-10-16,0.73,0.7,0.0428571428571429,117.97120175123152,118.23383968675913,115.56858783907587,115.77285766601562,115393800,0.0,0.0,10
AAPL,2020-10-29,True,-8,-0.025541794237468163,2020-10-19,0.73,0.7,0.0428571428571429,116.68722375774855,117.1346730450766,112.50454176511802,112.81581115722656,120639300,0.0,0.0,10
AAPL,2020-10-29,True,-7,0.013191930692607157,2020-10-20,0.73,0.7,0.0428571428571429,113.02980416838348,115.73396585696943,112.4753553252332,114.30406951904295,124423700,0.0,0.0,10
AAPL,2020-10-29,True,-6,-0.005446312700727374,2020-10-21,0.73,0.7,0.0428571428571429,113.4869857975519,115.47133103249566,113.27298669065874,113.68153381347656,89946000,0.0,0.0,10
AAPL,2020-10-29,True,-5,-0.00958339155298904,2020-10-22,0.73,0.7,0.0428571428571429,114.24569636322538,114.81960369273568,111.46372301440654,112.59207916259766,101988000,0.0,0.0,10
AAPL,2020-10-29,True,-4,-0.006133895535941347,2020-10-23,0.73,0.7,0.0428571428571429,113.21461859214486,113.37025699470568,111.16218354117096,111.90145111083984,82572600,0.0,0.0,10
AAPL,2020-10-29,True,-3,8.720168959941432e-05,2020-10-26,0.73,0.7,0.0428571428571429,110.89958149374446,113.3702861095476,109.80040540180778,111.91120910644533,111850700,0.0,0.0,10
AAPL,2020-10-29,True,-2,0.013472270303575673,2020-10-27,0.73,0.7,0.0428571428571429,112.33918968845478,114.08035564318216,111.41511063965336,113.41890716552734,92276800,0.0,0.0,10
AAPL,2020-10-29,True,-1,-0.04631232399906293,2020-10-28,0.73,0.7,0.0428571428571429,111.9111833730848,112.28081345722651,108.06894369566764,108.1662139892578,143937800,0.0,0.0,10
AAPL,2020-10-29,True,0,0.03705037579803938,2020-10-29,0.73,0.7,0.0428571428571429,109.30429841508608,113.73988906858683,109.138930754146,112.17381286621094,146129200,0.0,0.0,10
AAPL,2020-10-29,True,1,-0.05601813417619961,2020-10-30,0.73,0.7,0.0428571428571429,108.03002105163316,108.93464877317764,104.78114762621875,105.89004516601562,190272600,0.0,0.0,10
AAPL,2020-10-29,True,2,-0.0008265594176041224,2020-11-02,0.73,0.7,0.0428571428571429,106.13324869085784,107.66041546863478,104.392082791657,105.80252075195312,122866900,0.0,0.0,10
AAPL,2020-10-29,True,3,0.015353466186434739,2020-11-03,0.73,0.7,0.0428571428571429,106.66823748036964,108.44830541372347,105.7636096297727,107.4269561767578,107624400,0.0,0.0,10
AAPL,2020-10-29,True,4,0.04083656270236102,2020-11-04,0.73,0.7,0.0428571428571429,111.02600479592498,112.43644258276989,109.28483911084726,111.81390380859376,138235500,0.0,0.0,10
AAPL,2020-10-29,True,5,0.03549376650896652,2020-11-05,0.73,0.7,0.0428571428571429,114.73206338089028,116.35650777308182,113.68153378019652,115.78260040283205,126387100,0.0,0.0,10
AAPL,2020-10-29,True,6,-0.0011362126040067588,2020-11-06,0.73,0.7,0.0428571428571429,115.2905176092489,116.14798328794188,113.15658830155392,115.65104675292967,114457900,0.205,0.0,10
AAPL,2020-10-29,True,7,-0.01996778861180848,2020-11-09,0.73,0.7,0.0428571428571429,117.4147269877698,118.86657505737033,113.07866742947716,113.3417510986328,154515300,0.0,0.0,10
AAPL,2020-10-29,True,8,-0.0030091014160673613,2020-11-10,0.73,0.7,0.0428571428571429,112.59144977903752,114.57921088296683,111.20780194427196,113.00069427490234,138023400,0.0,0.0,10
AAPL,2020-10-29,True,9,0.030352650729071895,2020-11-11,0.73,0.7,0.0428571428571429,114.189458754038,116.56697971266742,113.4586618235716,116.4305648803711,112295000,0.0,0.0,10
AAPL,2020-10-29,True,10,-0.00234312948604809,2020-11-12,0.73,0.7,0.0428571428571429,116.5572589421894,117.44395548780156,115.5341401093542,116.15775299072266,103162300,0.0,0.0,10
AAPL,2021-01-27,True,-10,-0.0013954508799105536,2021-01-12,1.68,1.41,0.1914893617021277,125.2098831281038,126.36941672040446,123.6118743194809,125.50220489501952,91951100,0.0,0.0,10
AAPL,2021-01-27,True,-9,0.016226494810735126,2021-01-13,1.68,1.41,0.1914893617021277,125.46319795799656,128.08432504103422,125.2001217968136,127.53866577148438,88636800,0.0,0.0,10
AAPL,2021-01-27,True,-8,-0.015126985224638179,2021-01-14,1.68,1.41,0.1914893617021277,127.45099807958694,127.6458743033761,125.46322193987008,125.60939025878906,90221800,0.0,0.0,10
AAPL,2021-01-27,True,-7,-0.013730486518543583,2021-01-15,1.68,1.41,0.1914893617021277,125.48272113383378,126.88585381359638,123.7482973680449,123.88471221923828,111598500,0.0,0.0,10
AAPL,2021-01-27,True,-6,0.005427084194876697,2021-01-19,1.68,1.41,0.1914893617021277,124.5083222083043,125.41451823804258,123.6898331200979,124.55704498291016,90757300,0.0,0.0,10
AAPL,2021-01-27,True,-5,0.032856237811958344,2021-01-20,1.68,1.41,0.1914893617021277,125.365810647693,129.09774963934194,125.25862647781936,128.64952087402344,104319500,0.0,0.0,10
AAPL,2021-01-27,True,-4,0.036658235655172566,2021-01-21,1.68,1.41,0.1914893617021277,130.3741971240205,136.0938972964428,130.1695674073792,133.36558532714844,120150900,0.0,0.0,10
AAPL,2021-01-27,True,-3,0.016073916446526004,2021-01-22,1.68,1.41,0.1914893617021277,132.7907187593955,136.2693204823604,131.56298484617028,135.50929260253906,114459400,0.0,0.0,10
AAPL,2021-01-27,True,-2,0.02768351320391549,2021-01-25,1.68,1.41,0.1914893617021277,139.40683420534555,141.37510329816405,133.04401504155618,139.2606658935547,157611700,0.0,0.0,10
AAPL,2021-01-27,True,-1,0.0016791600189642875,2021-01-26,1.68,1.41,0.1914893617021277,139.92324336849194,140.60531745751035,137.75033002105468,139.4945068359375,98390600,0.0,0.0,10
AAPL,2021-01-27,True,0,-0.007683731805775418,2021-01-27,1.68,1.41,0.1914893617021277,139.75758597887605,140.60532045654497,136.81492129375977,138.42266845703125,140843800,0.0,0.0,10
AAPL,2021-01-27,True,1,-0.03498529708097786,2021-01-28,1.68,1.41,0.1914893617021277,135.9476996907254,138.35445839130662,133.19989652918113,133.5799102783203,142621100,0.0,0.0,10
AAPL,2021-01-27,True,2,-0.03742015488857864,2021-01-29,1.68,1.41,0.1914893617021277,132.35223788929187,133.23894200137332,126.8761359923647,128.58132934570312,177523800,0.0,0.0,10
AAPL,2021-01-27,True,3,0.01651985959875657,2021-02-01,1.68,1.41,0.1914893617021277,130.32546101984542,131.91373120913244,127.5776572470742,130.70547485351562,106239800,0.0,0.0,10
AAPL,2021-01-27,True,4,0.006336626774445797,2021-02-02,1.68,1.41,0.1914893617021277,132.2547501087198,132.8199015096137,131.16343146870483,131.53370666503906,83305400,0.0,0.0,10
AAPL,2021-01-27,True,5,-0.007778364127114079,2021-02-03,1.68,1.41,0.1914893617021277,132.28398241128824,132.2937358859012,130.189037167514,130.51058959960938,89880900,0.0,0.0,10
AAPL,2021-01-27,True,6,0.02575790276836276,2021-02-04,1.68,1.41,0.1914893617021277,132.8101805826387,133.8820072844467,131.14395684543172,133.8722686767578,84183100,0.0,0.0,10
AAPL,2021-01-27,True,7,-0.003097982060199067,2021-02-05,1.68,1.41,0.1914893617021277,134.0332988756867,134.10160078327883,132.57927381040088,133.45753479003906,75693800,0.205,0.0,10
AAPL,2021-01-27,True,8,0.001096581366714755,2021-02-08,1.68,1.41,0.1914893617021277,132.745127433531,133.6526774070411,131.6619312724292,133.6038818359375,71297200,0.0,0.0,10
AAPL,2021-01-27,True,9,-0.006573651669326996,2021-02-09,1.68,1.41,0.1914893617021277,133.32088673165194,134.55046970081816,132.56949146196018,132.72561645507812,76774200,0.0,0.0,10
AAPL,2021-01-27,True,10,-0.004558243869553502,2021-02-10,1.68,1.41,0.1914893617021277,133.1842959871747,133.68199010871433,131.15452174777565,132.12062072753906,73046600,0.0,0.0,10
AAPL,2021-04-28,True,-10,-0.017853240036974527,2021-04-14,1.4,0.99,0.4141414141414141,131.68149986798167,131.7400486182492,128.48070580389006,128.84176635742188,87222800,0.0,0.0,10
AAPL,2021-04-28,True,-9,0.018707630024204835,2021-04-15,1.4,0.99,0.4141414141414141,130.5885182593821,131.7400164409198,130.41285716116144,131.25209045410156,89347100,0.0,0.0,10
AAPL,2021-04-28,True,-8,-0.0025276290126052814,2021-04-16,1.4,0.99,0.4141414141414141,131.05695257379082,131.41801312050643,130.06157916706454,130.9203338623047,84922400,0.0,0.0,10
AAPL,2021-04-28,True,-7,0.005068417872038378,2021-04-19,1.4,0.99,0.4141414141414141,130.28600775000282,132.1986844065799,130.1201146808097,131.58389282226562,94264200,0.0,0.0,10
AAPL,2021-04-28,True,-6,-0.01283008418177256,2021-04-20,1.4,0.99,0.4141414141414141,131.75954129528387,132.25722045509357,128.6270498214987,129.89566040039062,94812300,0.0,0.0,10
AAPL,2021-04-28,True,-5,0.00292980886994032,2021-04-21,1.4,0.99,0.4141414141414141,129.16375927769226,130.52019283566136,128.12935863654846,130.27622985839844,68847100,0.0,0.0,10
AAPL,2021-04-28,True,-4,-0.011685000661178724,2021-04-22,1.4,0.99,0.4141414141414141,129.82738059867802,130.9105772235827,128.2367515099133,128.7539520263672,84566500,0.0,0.0,10
AAPL,2021-04-28,True,-3,0.018038238596049583,2021-04-23,1.4,0.99,0.4141414141414141,128.9686026596944,131.85711621347775,128.9686026596944,131.07644653320312,78657500,0.0,0.0,10
AAPL,2021-04-28,True,-2,0.0029780357350319697,2021-04-26,1.4,0.99,0.4141414141414141,131.57414120224303,131.79858301727063,130.33480485867753,131.466796875,66905100,0.0,0.0,10
AAPL,2021-04-28,True,-1,-0.0024494510555481686,2021-04-27,1.4,0.99,0.4141414141414141,131.74979898431587,132.14014879502187,130.87153796829216,131.144775390625,66015800,0.0,0.0,10
AAPL,2021-04-28,True,0,-0.006027200005957134,2021-04-28,1.4,0.99,0.4141414141414141,131.0667075414383,131.7595691601595,129.86641349610298,130.35433959960938,107760100,0.0,0.0,10
AAPL,2021-04-28,True,1,-0.0007490428896410606,2021-04-29,1.4,0.99,0.4141414141414141,133.17450095202088,133.76001800843707,129.2515724107939,130.25669860839844,151101000,0.0,0.0,10
AAPL,2021-04-28,True,2,-0.015133128870217671,2021-04-30,1.4,0.99,0.4141414141414141,128.59777209122348,130.33478741572688,127.90492552746106,128.28550720214844,109839500,0.0,0.0,10
AAPL,2021-04-28,True,3,0.008215222950384016,2021-05-03,1.4,0.99,0.4141414141414141,128.85147530654447,130.83246831624223,128.64655475092198,129.3394012451172,75135100,0.0,0.0,10
AAPL,2021-04-28,True,4,-0.03538547732660158,2021-05-04,1.4,0.99,0.4141414141414141,128.02201403510554,128.3147725852082,123.64043361307388,124.76266479492188,137564700,0.0,0.0,10
AAPL,2021-04-28,True,5,0.001955678542975736,2021-05-05,1.4,0.99,0.4141414141414141,126.08008884148607,127.29990397131918,124.87979492302028,125.00666046142578,84000900,0.0,0.0,10
AAPL,2021-04-28,True,6,0.012802479457729055,2021-05-06,1.4,0.99,0.4141414141414141,124.80172333933864,126.6168088244582,124.0600736654329,126.6070556640625,78128300,0.0,0.0,10
AAPL,2021-04-28,True,7,0.005327141775898658,2021-05-07,1.4,0.99,0.4141414141414141,127.9071148377746,128.30788236807308,126.56791677652002,127.28150939941406,78973300,0.22,0.0,10
AAPL,2021-04-28,True,8,-0.025804346713267257,2021-05-10,1.4,0.99,0.4141414141414141,126.49952288698726,126.62658899435064,123.9579919211375,123.9970932006836,88071200,0.0,0.0,10
AAPL,2021-04-28,True,9,-0.007410284677226375,2021-05-11,1.4,0.99,0.4141414141414141,120.72243768449368,123.43013604181222,120.0088523827375,123.07823944091795,126142800,0.0,0.0,10
AAPL,2021-04-28,True,10,-0.024938645661438663,2021-05-12,1.4,0.99,0.4141414141414141,120.62467058046892,121.83678024001637,119.50053319383292,120.0088348388672,112172300,0.0,0.0,10
AAPL,2021-07-27,True,-10,0.007889082496756572,2021-07-13,1.3,1.01,0.28712871287128716,140.79069576168808,144.1435611902038,140.3996979177406,142.36448669433594,100827100,0.0,0.0,10
AAPL,2021-07-27,True,-9,0.024100431307656045,2021-07-14,1.3,1.01,0.28712871287128716,144.76915921032543,146.20609933179037,144.35859210509756,145.7955322265625,127050800,0.0,0.0,10
AAPL,2021-07-27,True,-8,-0.004491852101172422,2021-07-15,1.3,1.01,0.28712871287128716,145.8835571981737,146.62645922194355,143.7819023332903,145.14064025878906,106820300,0.0,0.0,10
AAPL,2021-07-27,True,-7,-0.014076102480493735,2021-07-16,1.3,1.01,0.28712871287128716,145.12107770714312,146.39182821899888,142.5991012200298,143.09762573242188,93251400,0.0,0.0,10
AAPL,2021-07-27,True,-6,-0.0269144553140388,2021-07-19,1.3,1.01,0.28712871287128716,140.5169964650382,140.82980667753233,138.48377483066196,139.24623107910156,121434600,0.0,0.0,10
AAPL,2021-07-27,True,-5,0.025974175403130628,2021-07-20,1.3,1.01,0.28712871287128716,140.23354853774924,143.7916832596006,139.74479368631023,142.863037109375,96350000,0.0,0.0,10
AAPL,2021-07-27,True,-4,-0.005131868338440149,2021-07-21,1.3,1.01,0.28712871287128716,142.2569638271825,142.8434755242887,141.3772111971352,142.1298828125,74993500,0.0,0.0,10
AAPL,2021-07-27,True,-3,0.009628622690513344,2021-07-22,1.3,1.01,0.28712871287128716,142.6577390590944,144.86690516323114,142.5306580508827,143.49839782714844,77338200,0.0,0.0,10
AAPL,2021-07-27,True,-2,0.011989182407940335,2021-07-23,1.3,1.01,0.28712871287128716,144.2315469505393,145.37523141238975,143.6157111189225,145.2188262939453,71447400,0.0,0.0,10
AAPL,2021-07-27,True,-1,0.002894591092775345,2021-07-26,1.3,1.01,0.28712871287128716,144.93536723855144,146.4602799824032,144.37817955065944,145.63917541503906,72434100,0.0,0.0,10
AAPL,2021-07-27,True,0,-0.014900662772042272,2021-07-27,1.3,1.01,0.28712871287128716,145.76619325815656,145.85418043778847,142.27649254477765,143.46905517578125,104818600,0.0,0.0,10
AAPL,2021-07-27,True,1,-0.012195837908412166,2021-07-28,1.3,1.01,0.28712871287128716,141.55315500100113,143.66457920057397,139.33420415472008,141.71932983398438,118931200,0.0,0.0,10
AAPL,2021-07-27,True,2,0.004552356133121105,2021-07-29,1.3,1.01,0.28712871287128716,141.43585562825191,143.25402394226987,141.3283289838246,142.36448669433594,56699500,0.0,0.0,10
AAPL,2021-07-27,True,3,0.00151050391323726,2021-07-30,1.3,1.01,0.28712871287128716,141.13281900063922,143.03895944281084,140.86888727307377,142.57952880859375,70440600,0.0,0.0,10
AAPL,2021-07-27,True,4,-0.0023308845846123916,2021-08-02,1.3,1.01,0.28712871287128716,143.06829681635188,143.6450238649846,141.98326063074202,142.2471923828125,62880000,0.0,0.0,10
AAPL,2021-07-27,True,5,0.01264439551047003,2021-08-03,1.3,1.01,0.28712871287128716,142.53067920795002,144.71052154385873,141.91484335749328,144.0458221435547,64786600,0.0,0.0,10
AAPL,2021-07-27,True,6,-0.002782466067674294,2021-08-04,1.3,1.01,0.28712871287128716,143.95782973398676,144.46612394001684,142.99008994933277,143.64501953125,56368300,0.0,0.0,10
AAPL,2021-07-27,True,7,0.0007483598755884113,2021-08-05,1.3,1.01,0.28712871287128716,143.6743151650011,144.5149737738283,142.88253500512133,143.7525177001953,46397700,0.0,0.0,10
